# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
   40.0      -0.6224869454677
# T= 2200.000000 K
    0.0      -0.9790238725745
    1.0      -0.9698352187443
    2.0      -0.9606774678562
    3.0      -0.9515502609676
    4.0      -0.9424532391361
    5.0      -0.9333860434189
    6.0      -0.9243483148736
    7.0      -0.9153396945574
    8.0      -0.9063598235277
    9.0      -0.8974083428420
   10.0      -0.8884848935577
   11.0      -0.8795891167322
   12.0      -0.8707206534227
   13.0      -0.8618791481739
   14.0      -0.8530642595558
   15.0      -0.8442756512502
   16.0      -0.8355129965310
   17.0      -0.8267759730395
   18.0      -0.8180642673821
   19.0      -0.8093775720652
   20.0      -0.8007155858752
   21.0      -0.7920780153148
   22.0      -0.7834645704603
   23.0      -0.7748749706252
   24.0      -0.7663089376596
   25.0      -0.7577662014349
   26.0      -0.7492464964090
   27.0      -0.7407495612683
   28.0      -0.7322751425067
   29.0      -0.7238229883175
   30.0      -0.7153928544069
   31.0      -0.7069845004302
   32.0      -0.6985976890416
   33.0      -0.6902321905235
   34.0      -0.6818877765783
   35.0      -0.6735642241894
   36.0      -0.6652613158894
   37.0      -0.6569788351887
   38.0      -0.6487165721470
   39.0      -0.6404743203424
   40.0      -0.6322518746749
# T= 2300.000000 K
    0.0      -0.9899129980572
    1.0      -0.9806944336511
    2.0      -0.9715071491809
    3.0      -0.9623507848218
    4.0      -0.9532249807488
    5.0      -0.9441293771372
    6.0      -0.9350636141620
    7.0      -0.9260273319985
    8.0      -0.9170201708217
    9.0      -0.9080417708068
   10.0      -0.8990917721289
   11.0      -0.8901698149632
   12.0      -0.8812755394848
   13.0      -0.8724085858695
   14.0      -0.8635685984114
   15.0      -0.8547552354104
   16.0      -0.8459681600758
   17.0      -0.8372070454059
   18.0      -0.8284715685020
   19.0      -0.8197614158886
