# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
   23.0      -0.7836196901138
   24.0      -0.7732857529190
   25.0      -0.7629957675259
   26.0      -0.7527488228537
   27.0      -0.7425440412409
   28.0      -0.7323805765773
   29.0      -0.7222576125479
   30.0      -0.7121743616188
   31.0      -0.7021300637339
   32.0      -0.6921239842584
   33.0      -0.6821554126383
   34.0      -0.6722236625332
   35.0      -0.6623280698191
   36.0      -0.6524679907079
   37.0      -0.6426428026183
   38.0      -0.6328519024523
   39.0      -0.6230947043921
   40.0      -0.6133706418354
# T= 2400.000000 K
    0.0      -1.0464412170609
    1.0      -1.0346927400004
    2.0      -1.0230269007070
    3.0      -1.0114408951020
    4.0      -0.9999320857590
    5.0      -0.9884979877894
    6.0      -0.9771362568976
    7.0      -0.9658446773858
    8.0      -0.9546211529272
    9.0      -0.9434636973188
   10.0      -0.9323704260717
   11.0      -0.9213395491723
   12.0      -0.9103693644774
   13.0      -0.8994582516434
   14.0      -0.8886046664789
   15.0      -0.8778071358872
   16.0      -0.8670642532465
   17.0      -0.8563746741685
   18.0      -0.8457371126007
   19.0      -0.8351503372396
   20.0      -0.8246131682240
   21.0      -0.8141244740779
   22.0      -0.8036831688765
   23.0      -0.7932882096775
   24.0      -0.7829385941809
   25.0      -0.7726333584393
   26.0      -0.7623715747305
   27.0      -0.7521523495452
   28.0      -0.7419748217039
   29.0      -0.7318381611039
   30.0      -0.7217415671304
   31.0      -0.7116842667091
   32.0      -0.7016655127669
   33.0      -0.6916845838995
   34.0      -0.6817407828961
   35.0      -0.6718334345861
   36.0      -0.6619618856815
   37.0      -0.6521255045190
   38.0      -0.6423236781254
   39.0      -0.6325558127338
   40.0      -0.6228213335743
# T= 2500.000000 K
    0.0      -1.0568197003270
    1.0      -1.0450367493278
    2.0      -1.0333378319471
    3.0      -1.0217200574602
    4.0      -1.0101807088068
    5.0      -0.9987172287296
    6.0      -0.9873272056010
    7.0      -0.9760083627981
    8.0      -0.9647585472740
    9.0      -0.9535757201798
   10.0      -0.9424579487502
   11.0      -0.9314033982399
   12.0      -0.9204103248325
   13.0      -0.9094770693355
   14.0      -0.8986020514027
   15.0      -0.8877837642407
   16.0      -0.8770207697612
   17.0      -0.8663116941378
   18.0      -0.8556552237348
   19.0      -0.8450501013702
   20.0      -0.8344951228825
   21.0      -0.8239891339687
   22.0      -0.8135310272655
   23.0      -0.8031197396450
   24.0      -0.7927542496986
   25.0      -0.7824335753848
   26.0      -0.7721567718174
   27.0      -0.7619229292597
   28.0      -0.7517311716020
   29.0      -0.7415806544265
   30.0      -0.7314705631465
   31.0      -0.7214001113392
   32.0      -0.7113685399964
   33.0      -0.7013751162127
   34.0      -0.6914191310632
   35.0      -0.6814998986317
   36.0      -0.6716167562790
   37.0      -0.6617690620448
   38.0      -0.6519561935185
   39.0      -0.6421775490302
   40.0      -0.6324325445085
# T= 2600.000000 K
    0.0      -1.0673639862640
    1.0      -1.0555458679017
    2.0      -1.0438132253764
    3.0      -1.0321630764518
    4.0      -1.0205926215389
    5.0      -1.0090992268028
    6.0      -0.9976804115746
    7.0      -0.9863338347040
    8.0      -0.9750572841796
    9.0      -0.9638486670934
   10.0      -0.9527060001814
   11.0      -0.9416274018939
   12.0      -0.9306110852345
   13.0      -0.9196553509138
   14.0      -0.9087585812030
   15.0      -0.8979192344297
   16.0      -0.8871358399343
   17.0      -0.8764069934454
   18.0      -0.8657313528374
   19.0      -0.8551076342359
   20.0      -0.8445346084368
   21.0      -0.8340110976078
   22.0      -0.8235359722432
   23.0      -0.8131081483415
   24.0      -0.8027265847820
   25.0      -0.7923902808818
   26.0      -0.7820982742928
   27.0      -0.7718496389826
   28.0      -0.7616434831555
   29.0      -0.7514789473484
   30.0      -0.7413552026400
   31.0      -0.7312714495949
   32.0      -0.7212269168246
   33.0      -0.7112208589686
   34.0      -0.7012525553175
   35.0      -0.6913213098484
   36.0      -0.6814264492762
   37.0      -0.6715673211244
   38.0      -0.6617432944247
   39.0      -0.6519537582439
   40.0      -0.6421981192665
# T= 2700.000000 K
    0.0      -1.0780686431396
    1.0      -1.0662146412004
    2.0      -1.0544476051382
    3.0      -1.0427644577639
    4.0      -1.0311623119635
    5.0      -1.0196384551145
    6.0      -1.0081903331759
    7.0      -0.9968155385827
    8.0      -0.9855117979418
    9.0      -0.9742769612776
   10.0      -0.9631089932168
   11.0      -0.9520059639891
   12.0      -0.9409660416198
   13.0      -0.9299874850237
   14.0      -0.9190686376841
   15.0      -0.9082079218671
   16.0      -0.8974038332632
   17.0      -0.8866549361480
   18.0      -0.8759598589663
   19.0      -0.8653172902741
   20.0      -0.8547259750072
   21.0      -0.8441847110424
   22.0      -0.8336923460213
   23.0      -0.8232477744212
   24.0      -0.8128499349111
   25.0      -0.8024978078546
   26.0      -0.7921904129641
   27.0      -0.7819268071080
   28.0      -0.7717060822363
   29.0      -0.7615273634616
   30.0      -0.7513898077541
   31.0      -0.7412926022018
   32.0      -0.7312349620982
   33.0      -0.7212161293753
   34.0      -0.7112353721877
   35.0      -0.7012919834053
   36.0      -0.6913852784814
   37.0      -0.6815145951395
   38.0      -0.6716792932091
   39.0      -0.6618787517066
   40.0      -0.6521123690357
# T= 2800.000000 K
    0.0      -1.0889286734523
    1.0      -1.0770380471184
    2.0      -1.0652359274149
    3.0      -1.0535191370708
    4.0      -1.0418846982475
    5.0      -1.0303298147615
    6.0      -1.0188518569876
    7.0      -1.0074483474556
    8.0      -0.9961169485053
    9.0      -0.9848554516540
   10.0      -0.9736617668528
   11.0      -0.9625339137901
   12.0      -0.9514700140463
   13.0      -0.9404682834068
   14.0      -0.9295270251805
   15.0      -0.9186446241776
   16.0      -0.9078195411926
   17.0      -0.8970503079502
   18.0      -0.8863355224755
   19.0      -0.8756738448506
   20.0      -0.8650639933224
   21.0      -0.8545047407273
   22.0      -0.8439949112016
   23.0      -0.8335333771470
   24.0      -0.8231190564219
   25.0      -0.8127509097327
   26.0      -0.8024279381982
   27.0      -0.7921491810637
   28.0      -0.7819137136744
   29.0      -0.7717206458237
   30.0      -0.7615691197284
   31.0      -0.7514583081709
   32.0      -0.7413874127995
   33.0      -0.7313556633203
   34.0      -0.7213623160887
   35.0      -0.7114066520244
   36.0      -0.7014879755584
   37.0      -0.6916056148509
   38.0      -0.6817589192753
   39.0      -0.6719472581140
   40.0      -0.6621700217364
# T= 2900.000000 K
    0.0      -1.0999394704270
    1.0      -1.0880114527947
    2.0      -1.0761735359353
    3.0      -1.0644224373096
    4.0      -1.0527550837551
    5.0      -1.0411685921946
    6.0      -1.0296602534246
    7.0      -1.0182275171249
    8.0      -1.0068679791925
    9.0      -0.9955793691519
   10.0      -0.9843595405433
   11.0      -0.9732064609665
   12.0      -0.9621182033820
   13.0      -0.9510929385546
   14.0      -0.9401289281855
   15.0      -0.9292245184045
   16.0      -0.9183781339317
   17.0      -0.9075882728201
   18.0      -0.8968535016357
   19.0      -0.8861724510383
   20.0      -0.8755438117238
   21.0      -0.8649663306969
   22.0      -0.8544388078390
   23.0      -0.8439600927419
   24.0      -0.8335290817777
   25.0      -0.8231447153773
   26.0      -0.8128059755208
   27.0      -0.8025118835668
   28.0      -0.7922614980692
   29.0      -0.7820539126823
   30.0      -0.7718882542057
   31.0      -0.7617636807571
   32.0      -0.7516793806683
   33.0      -0.7416345709109
   34.0      -0.7316284951142
   35.0      -0.7216604221504
   36.0      -0.7117296460721
   37.0      -0.7018354842020
   38.0      -0.6919772751671
   39.0      -0.6821543794187
   40.0      -0.6723661779938
# T= 3000.000000 K
    0.0      -1.1110967794015
    1.0      -1.0991305761212
    2.0      -1.0872561234336
    3.0      -1.0754700288025
    4.0      -1.0637691185745
    5.0      -1.0521504189032
    6.0      -1.0406111371825
    7.0      -1.0291486474030
    8.0      -1.0177604752005
    9.0      -1.0064442866085
   10.0      -0.9951978759356
   11.0      -0.9840191560838
   12.0      -0.9729061499432
   13.0      -0.9618569818083
   14.0      -0.9508698700587
   15.0      -0.9399431205614
   16.0      -0.9290751206280
   17.0      -0.9182643334878
   18.0      -0.9075092932055
   19.0      -0.8968086000463
   20.0      -0.8861609162491
   21.0      -0.8755649621418
   22.0      -0.8650195125636
   23.0      -0.8545233935655
   24.0      -0.8440754793936
   25.0      -0.8336746897071
   26.0      -0.8233199869783
   27.0      -0.8130103740737
   28.0      -0.8027448919867
   29.0      -0.7925226176969
   30.0      -0.7823426622182
   31.0      -0.7722041692188
   32.0      -0.7621063131490
   33.0      -0.7520482973557
   34.0      -0.7420293524842
   35.0      -0.7320487359792
   36.0      -0.7221057305390
   37.0      -0.7121996420060
   38.0      -0.7023297989046
   39.0      -0.6924955523496
   40.0      -0.6826962731597
# T= 3100.000000 K
    0.0      -1.1223966664935
    1.0      -1.1103914542776
    2.0      -1.0984797012742
    3.0      -1.0866578990405
    4.0      -1.0749227691857
    5.0      -1.0632712418687
    6.0      -1.0517004380196
    7.0      -1.0402076515364
    8.0      -1.0287903359016
    9.0      -1.0174460897609
   10.0      -1.0061726461177
   11.0      -0.9949678615272
   12.0      -0.9838297062538
   13.0      -0.9727562560544
   14.0      -0.9617456845884
   15.0      -0.9507962561401
   16.0      -0.9399063192838
   17.0      -0.9290743011312
   18.0      -0.9182987020607
   19.0      -0.9075780908902
   20.0      -0.8969111004529
   21.0      -0.8862964235410
   22.0      -0.8757328091813
   23.0      -0.8652190592105
   24.0      -0.8547540251183
   25.0      -0.8443366051295
   26.0      -0.8339657414961
   27.0      -0.8236404179742
   28.0      -0.8133596574612
   29.0      -0.8031225199488
   30.0      -0.7929281007077
   31.0      -0.7827755282124
   32.0      -0.7726639622655
   33.0      -0.7625925922637
   34.0      -0.7525606363272
   35.0      -0.7425673397936
   36.0      -0.7326119731679
   37.0      -0.7226938309919
   38.0      -0.7128122320021
   39.0      -0.7029665166937
   40.0      -0.6931560458645
# T= 3200.000000 K
    0.0      -1.1338354893354
    1.0      -1.1217904138220
    2.0      -1.1098405682846
    3.0      -1.0979823221340
    4.0      -1.0862122866593
    5.0      -1.0745272921776
    6.0      -1.0629243679307
    7.0      -1.0514007252863
    8.0      -1.0399537410263
    9.0      -1.0285809445234
   10.0      -1.0172800046334
   11.0      -1.0060487185385
   12.0      -0.9948850024059
   13.0      -0.9837868817925
   14.0      -0.9727524835688
   15.0      -0.9617800286941
   16.0      -0.9508678256340
   17.0      -0.9400142641832
   18.0      -0.9292178099052
   19.0      -0.9184769991065
   20.0      -0.9077904342295
   21.0      -0.8971567796251
   22.0      -0.8865747576696
   23.0      -0.8760431451922
   24.0      -0.8655607701815
   25.0      -0.8551265087406
   26.0      -0.8447392822627
   27.0      -0.8343980548671
   28.0      -0.8241018310988
   29.0      -0.8138496536365
   30.0      -0.8036406011633
   31.0      -0.7934737863517
   32.0      -0.7833483540013
   33.0      -0.7732634798736
   34.0      -0.7632183689908
   35.0      -0.7532122536860
   36.0      -0.7432443921476
   37.0      -0.7333140682592
   38.0      -0.7234205897206
   39.0      -0.7135632860522
   40.0      -0.7037415089306
# T= 3300.000000 K
    0.0      -1.1454098728193
    1.0      -1.1333240471685
    2.0      -1.1213352874548
    3.0      -1.1094398348253
    4.0      -1.0976341843089
    5.0      -1.0859150611963
    6.0      -1.0742793993986
    7.0      -1.0627243228213
    8.0      -1.0512471291521
    9.0      -1.0398452746676
   10.0      -1.0285163612844
   11.0      -1.0172581251632
   12.0      -1.0060684254333
   13.0      -0.9949452352264
   14.0      -0.9838866332372
   15.0      -0.9728907956460
   16.0      -0.9619559891938
   17.0      -0.9510805648766
   18.0      -0.9402629521733
   19.0      -0.9295016537613
   20.0      -0.9187952406808
   21.0      -0.9081423479044
   22.0      -0.8975416702847
   23.0      -0.8869919588311
   24.0      -0.8764920172916
   25.0      -0.8660406990066
   26.0      -0.8556369040032
   27.0      -0.8452795763014
   28.0      -0.8349677014069
   29.0      -0.8247003039644
   30.0      -0.8144764455470
   31.0      -0.8042952226739
   32.0      -0.7941557653291
   33.0      -0.7840572349814
   34.0      -0.7739988227136
   35.0      -0.7639797475896
   36.0      -0.7539992560719
   37.0      -0.7440566204335
   38.0      -0.7341511366697
   39.0      -0.7242821238929
   40.0      -0.7144489242954
# T= 3400.000000 K
    0.0      -1.1571166875096
    1.0      -1.1449891903087
    2.0      -1.1329606638578
    3.0      -1.1210272140441
    4.0      -1.1091852140174
    5.0      -1.0974312783108
    6.0      -1.0857622408463
    7.0      -1.0741751343259
    8.0      -1.0626671731575
    9.0      -1.0512357374997
   10.0      -1.0398783598047
   11.0      -1.0285927116094
   12.0      -1.0173765934265
   13.0      -1.0062279240650
   14.0      -0.9951447316181
   15.0      -0.9841251456225
   16.0      -0.9731673897362
   17.0      -0.9622697748627
   18.0      -0.9514306931216
   19.0      -0.9406486123518
   20.0      -0.9299220710748
   21.0      -0.9192496738818
   22.0      -0.9086300872030
   23.0      -0.8980620354273
   24.0      -0.8875442973341
   25.0      -0.8770757028087
   26.0      -0.8666551298076
   27.0      -0.8562815015472
   28.0      -0.8459537838866
   29.0      -0.8356709828901
   30.0      -0.8254321427453
   31.0      -0.8152363437703
   32.0      -0.8050827003148
   33.0      -0.7949703588481
   34.0      -0.7848984961878
   35.0      -0.7748663185630
   36.0      -0.7648730600122
   37.0      -0.7549179803640
   38.0      -0.7450003640316
   39.0      -0.7351195201027
   40.0      -0.7252747799815
# T= 3500.000000 K
    0.0      -1.1689530308790
    1.0      -1.1567829040133
    2.0      -1.1447137255055
    3.0      -1.1327414584880
    4.0      -1.1208623476553
    5.0      -1.1090728916444
    6.0      -1.0973698187723
    7.0      -1.0857500665430
    8.0      -1.0742107619535
    9.0      -1.0627492059486
   10.0      -1.0513628576288
   11.0      -1.0400493222919
   12.0      -1.0288063385806
   13.0      -1.0176317685090
   14.0      -1.0065235881755
   15.0      -0.9954798787511
   16.0      -0.9844988188732
   17.0      -0.9735786777336
   18.0      -0.9627178087755
   19.0      -0.9519146438328
   20.0      -0.9411676878218
   21.0      -0.9304755139368
   22.0      -0.9198367592421
   23.0      -0.9092501206256
   24.0      -0.8987143510784
   25.0      -0.8882282562668
   26.0      -0.8777906913668
   27.0      -0.8674005581372
   28.0      -0.8570568022901
   29.0      -0.8467584110268
   30.0      -0.8365044106844
   31.0      -0.8262938645445
   32.0      -0.8161258707567
   33.0      -0.8059995604386
   34.0      -0.7959140964377
   35.0      -0.7858686715136
   36.0      -0.7758625064131
   37.0      -0.7658948483720
   38.0      -0.7559649708570
   39.0      -0.7460721717118
   40.0      -0.7362157711382
# T= 3600.000000 K
    0.0      -1.1809162104538
    1.0      -1.1687024570673
    2.0      -1.1565917065846
    3.0      -1.1445797714624
    4.0      -1.1326627608692
    5.0      -1.1208370513750
    6.0      -1.1090992610000
    7.0      -1.0974462264995
    8.0      -1.0858749841877
    9.0      -1.0743827511819
   10.0      -1.0629669111153
   11.0      -1.0516249988893
   12.0      -1.0403546893700
   13.0      -1.0291537857450
   14.0      -1.0180202092976
   15.0      -1.0069519909083
   16.0      -0.9959472628231
   17.0      -0.9850042510866
   18.0      -0.9741212689498
   19.0      -0.9632967108457
   20.0      -0.9525290468735
   21.0      -0.9418168177518
   22.0      -0.9311586301973
   23.0      -0.9205531526933
   24.0      -0.9099991116099
   25.0      -0.8994952876419
   26.0      -0.8890405125315
   27.0      -0.8786336660456
   28.0      -0.8682736731770
   29.0      -0.8579595015431
   30.0      -0.8476901589553
   31.0      -0.8374646911345
   32.0      -0.8272821797019
   33.0      -0.8171417405649
   34.0      -0.8070425218619
   35.0      -0.7969837020891
   36.0      -0.7869644884295
   37.0      -0.7769841160856
   38.0      -0.7670418466483
   39.0      -0.7571369660268
   40.0      -0.7472687837048
# T= 3700.000000 K
    0.0      -1.1930037295926
    1.0      -1.1807453116763
    2.0      -1.1685920325315
    3.0      -1.1565395454633
    4.0      -1.1445838167945
    5.0      -1.1327210943096
    6.0      -1.1209478799668
    7.0      -1.1092609054411
    8.0      -1.0976571109310
    9.0      -1.0861336270238
   10.0      -1.0746877571209
   11.0      -1.0633169638043
   12.0      -1.0520188548590
   13.0      -1.0407911717220
   14.0      -1.0296317794409
   15.0      -1.0185386565426
   16.0      -1.0075098866387
   17.0      -0.9965436509170
   18.0      -0.9856382211099
   19.0      -0.9747919529916
   20.0      -0.9640032806269
   21.0      -0.9532707111167
   22.0      -0.9425928197838
   23.0      -0.9319682457617
   24.0      -0.9213956879470
   25.0      -0.9108739012825
   26.0      -0.9004016933361
   27.0      -0.8899779211441
   28.0      -0.8796014882898
   29.0      -0.8692713421884
   30.0      -0.8589864715767
   31.0      -0.8487459043684
   32.0      -0.8385487054953
   33.0      -0.8283939747911
   34.0      -0.8182808450305
   35.0      -0.8082084801189
   36.0      -0.7981760740825
   37.0      -0.7881828493749
   38.0      -0.7782280548825
   39.0      -0.7683109646464
   40.0      -0.7584308778764
# T= 3800.000000 K
    0.0      -1.2052132751665
    1.0      -1.1929091109558
    2.0      -1.1807123075450
    3.0      -1.1686183498506
    4.0      -1.1566230534293
    5.0      -1.1447225305463
    6.0      -1.1329131606790
    7.0      -1.1211915651015
    8.0      -1.1095545837627
    9.0      -1.0979992556277
   10.0      -1.0865228012582
   11.0      -1.0751226067562
   12.0      -1.0637962101465
   13.0      -1.0525412891269
   14.0      -1.0413556492623
   15.0      -1.0302372147140
   16.0      -1.0191840190525
   17.0      -1.0081941968829
   18.0      -0.9972659766136
   19.0      -0.9863976738461
   20.0      -0.9755876853399
   21.0      -0.9648344834510
   22.0      -0.9541366110594
   23.0      -0.9434926769707
   24.0      -0.9329013516978
   25.0      -0.9223613635835
   26.0      -0.9118714952318
   27.0      -0.9014305802144
   28.0      -0.8910375000513
   29.0      -0.8806911814643
   30.0      -0.8703905937812
   31.0      -0.8601347465187
   32.0      -0.8499226871168
   33.0      -0.8397534987968
   34.0      -0.8296262986231
   35.0      -0.8195402361776
   36.0      -0.8094944916374
   37.0      -0.7994882738685
   38.0      -0.7895208188801
   39.0      -0.7795913894693
   40.0      -0.7696992733877
# T= 3900.000000 K
    0.0      -1.2175427050290
    1.0      -1.2051916663312
    2.0      -1.1929503018283
    3.0      -1.1808139181312
    4.0      -1.1687781714059
    5.0      -1.1568390309777
    6.0      -1.1449927476557
    7.0      -1.1332358261399
    8.0      -1.1215650013316
    9.0      -1.1099772163995
   10.0      -1.0984696046789
   11.0      -1.0870394726736
   12.0      -1.0756842857232
   13.0      -1.0644016541609
   14.0      -1.0531893225650
   15.0      -1.0420451583667
   16.0      -1.0309671425151
   17.0      -1.0199533613216
   18.0      -1.0090019985042
   19.0      -0.9981113280868
   20.0      -0.9872797081067
   21.0      -0.9765055748566
   22.0      -0.9657874376144
   23.0      -0.9551238738200
   24.0      -0.9445135246589
   25.0      -0.9339550910146
   26.0      -0.9234473297551
   27.0      -0.9129890503178
   28.0      -0.9025791115637
   29.0      -0.8922164188672
   30.0      -0.8818999214160
   31.0      -0.8716286096911
   32.0      -0.8614015131061
   33.0      -0.8512176979679
   34.0      -0.8410762657078
   35.0      -0.8309763507779
   36.0      -0.8209171187582
   37.0      -0.8108977646455
   38.0      -0.8009175120997
   39.0      -0.7909756117679
   40.0      -0.7810713392300
# T= 4000.000000 K
    0.0      -1.2299900401868
    1.0      -1.2175909492519
    2.0      -1.2053039428919
    3.0      -1.1931241387296
    4.0      -1.1810470243106
    5.0      -1.1690684179494
    6.0      -1.1571844348332
    7.0      -1.1453914573999
    8.0      -1.1336861095190
    9.0      -1.1220652343768
   10.0      -1.1105258736272
   11.0      -1.0990652508029
   12.0      -1.0876807546218
   13.0      -1.0763699262197
   14.0      -1.0651304455458
   15.0      -1.0539601210630
   16.0      -1.0428568796359
   17.0      -1.0318187571560
   18.0      -1.0208438905960
   19.0      -1.0099305108142
   20.0      -0.9990769358282
   21.0      -0.9882815646509
   22.0      -0.9775428717985
   23.0      -0.9668594022655
   24.0      -0.9562297669214
   25.0      -0.9456526382896
   26.0      -0.9351267466717
   27.0      -0.9246508765838
   28.0      -0.9142238634707
   29.0      -0.9038445906685
   30.0      -0.8935119865855
   31.0      -0.8832250221274
   32.0      -0.8729827084437
   33.0      -0.8627840946402
   34.0      -0.8526282656349
   35.0      -0.8425143401383
   36.0      -0.8324414688029
   37.0      -0.8224088331340
   38.0      -0.8124156437083
   39.0      -0.8024611382001
   40.0      -0.7925445800295
# T= 4100.000000 K
    0.0      -1.2425534543450
    1.0      -1.2301050808911
    2.0      -1.2177713054257
    3.0      -1.2055470450444
    4.0      -1.1934276087576
    5.0      -1.1814086552651
    6.0      -1.1694861565587
    7.0      -1.1576563663129
    8.0      -1.1459157921232
    9.0      -1.1342611713680
   10.0      -1.1226894504829
   11.0      -1.1111977651951
   12.0      -1.0997834252166
   13.0      -1.0884438981175
   14.0      -1.0771767974352
   15.0      -1.0659798701366
   16.0      -1.0548509860369
   17.0      -1.0437881289075
   18.0      -1.0327893875322
   19.0      -1.0218529479131
   20.0      -1.0109770863657
   21.0      -1.0001601632000
   22.0      -0.9894006169432
   23.0      -0.9786969590518
   24.0      -0.9680477690677
   25.0      -0.9574516902113
   26.0      -0.9469074253409
   27.0      -0.9364137332340
   28.0      -0.9259694251666
   29.0      -0.9155733617882
   30.0      -0.9052244502259
   31.0      -0.8949216413971
   32.0      -0.8846639275063
   33.0      -0.8744503397000
   34.0      -0.8642799458555
   35.0      -0.8541518486041
   36.0      -0.8440651839009
   37.0      -0.8340191190152
   38.0      -0.8240128506304
   39.0      -0.8140456032502
   40.0      -0.8041166287441
# T= 4200.000000 K
    0.0      -1.2552312678160
    1.0      -1.2427323254945
    2.0      -1.2303506041803
    3.0      -1.2180808079429
    4.0      -1.2059180565358
    5.0      -1.1938578398490
    6.0      -1.1818959786546
    7.0      -1.1700285907204
    8.0      -1.1582520613228
    9.0      -1.1465630171498
   10.0      -1.1349583037931
   11.0      -1.1234349661684
   12.0      -1.1119902299996
   13.0      -1.1006214872815
   14.0      -1.0893262813636
   15.0      -1.0781022949919
   16.0      -1.0669473394120
   17.0      -1.0558593437493
   18.0      -1.0448363462868
   19.0      -1.0338764866021
   20.0      -1.0229779979515
   21.0      -1.0121392005758
   22.0      -1.0013584956855
   23.0      -0.9906343599579
   24.0      -0.9799653404995
   25.0      -0.9693500502359
   26.0      -0.9587871636875
   27.0      -0.9482754130957
   28.0      -0.9378135848641
   29.0      -0.9274005162811
   30.0      -0.9170350924937
   31.0      -0.9067162437019
   32.0      -0.8964429425454
   33.0      -0.8862142016637
   34.0      -0.8760290716185
   35.0      -0.8658866389575
   36.0      -0.8557860240816
   37.0      -0.8457263793181
   38.0      -0.8357068871646
   39.0      -0.8257267594492
   40.0      -0.8157852356083
# T= 4300.000000 K
    0.0      -1.2680219413597
    1.0      -1.2554710836824
    2.0      -1.2430401868106
    3.0      -1.2307237282340
    4.0      -1.2185166268352
    5.0      -1.2064141937139
    6.0      -1.1944120899080
    7.0      -1.1825062898192
    8.0      -1.1706930496055
    9.0      -1.1589688796994
   10.0      -1.1473305201891
   11.0      -1.1357749199181
   12.0      -1.1242992177688
   13.0      -1.1129007256584
   14.0      -1.1015769141847
   15.0      -1.0903253994242
   16.0      -1.0791439306236
   17.0      -1.0680303805035
   18.0      -1.0569827352693
   19.0      -1.0459990859731
   20.0      -1.0350776209291
   21.0      -1.0242166188167
   22.0      -1.0134144422656
   23.0      -1.0026695319992
   24.0      -0.9919804015842
   25.0      -0.9813456326250
   26.0      -0.9707638703592
   27.0      -0.9602338196154
   28.0      -0.9497542410987
   29.0      -0.9393239479693
   30.0      -0.9289418026825
   31.0      -0.9186067140615
   32.0      -0.9083176346601
   33.0      -0.8980735583560
   34.0      -0.8878735179818
   35.0      -0.8777165831280
   36.0      -0.8676018580627
   37.0      -0.8575284798362
   38.0      -0.8474956171065
   39.0      -0.8375024682758
   40.0      -0.8275482595296
# T= 4400.000000 K
    0.0      -1.2809240687617
    1.0      -1.2683198855366
    2.0      -1.2558385274704
    3.0      -1.2434742307147
    4.0      -1.2312217007298
    5.0      -1.2190760590498
    6.0      -1.2070327976638
    7.0      -1.1950877396954
    8.0      -1.1832370052945
    9.0      -1.1714769821214
   10.0      -1.1598042997239
   11.0      -1.1482158062494
   12.0      -1.1367085491343
   13.0      -1.1252797569859
   14.0      -1.1139268242801
   15.0      -1.1026472968680
   16.0      -1.0914388604330
   17.0      -1.0802993284074
   18.0      -1.0692266323467
   19.0      -1.0582188132490
   20.0      -1.0472740130173
   21.0      -1.0363904671428
   22.0      -1.0255664981025
   23.0      -1.0148005093197
   24.0      -1.0040909796417
   25.0      -0.9934364582902
   26.0      -0.9828355602431
   27.0      -0.9722869620082
   28.0      -0.9617893977507
   29.0      -0.9513416557399
   30.0      -0.9409425750804
   31.0      -0.9305910426976
   32.0      -0.9202859905455
   33.0      -0.9100263930098
   34.0      -0.8998112644792
   35.0      -0.8896396570597
   36.0      -0.8795106585594
   37.0      -0.8694233909362
   38.0      -0.8593770082180
   39.0      -0.8493706945979
   40.0      -0.8394036627881
# T= 4500.000000 K
    0.0      -1.2939363749996
    1.0      -1.2812773876067
    2.0      -1.2687442225549
    3.0      -1.2563308588117
    4.0      -1.2440317748103
    5.0      -1.2318418908866
    6.0      -1.2197565199665
    7.0      -1.2077713251895
    8.0      -1.1958822833171
    9.0      -1.1840856528819
   10.0      -1.1723779466106
   11.0      -1.1607559074954
   12.0      -1.1492164867356
   13.0      -1.1377568259543
   14.0      -1.1263742395369
   15.0      -1.1150662009506
   16.0      -1.1038303283766
   17.0      -1.0926643739986
   18.0      -1.0815662129767
   19.0      -1.0705338337428
   20.0      -1.0595653297213
   21.0      -1.0486588917365
   22.0      -1.0378128007754
   23.0      -1.0270254216420
   24.0      -1.0162951972077
   25.0      -1.0056206431501
   26.0      -0.9950003431371
   27.0      -0.9844329444180
   28.0      -0.9739171537804
   29.0      -0.9634517338392
   30.0      -0.9530354996222
   31.0      -0.9426673154202
   32.0      -0.9323460918700
   33.0      -0.9220707832433
   34.0      -0.9118403849273
   35.0      -0.9016539312902
   36.0      -0.8915104935813
   37.0      -0.8814091777756
   38.0      -0.8713491226016
   39.0      -0.8613294977384
   40.0      -0.8513495028855
# T= 4600.000000 K
    0.0      -1.3070577112606
    1.0      -1.2943423668846
    2.0      -1.2817559849317
    3.0      -1.2692922690582
    4.0      -1.2569454558973
    5.0      -1.2447102519978
    6.0      -1.2325817804365
    7.0      -1.2205555350492
    8.0      -1.2086273410577
    9.0      -1.1967933209842
   10.0      -1.1850498648555
   11.0      -1.1733936044458
   12.0      -1.1618213908571
   13.0      -1.1503302736629
   14.0      -1.1389174844588
   15.0      -1.1275804198051
   16.0      -1.1163166286386
   17.0      -1.1051237987935
   18.0      -1.0939997461248
   19.0      -1.0829424049753
   20.0      -1.0719498186149
   21.0      -1.0610201311867
   22.0      -1.0501515804524
   23.0      -1.0393424911829
   24.0      -1.0285912690503
   25.0      -1.0178963950524
   26.0      -1.0072564204901
   27.0      -0.9966699623697
   28.0      -0.9861356991856
   29.0      -0.9756523670466
   30.0      -0.9652187561118
   31.0      -0.9548337073011
   32.0      -0.9444961092619
   33.0      -0.9342048956466
   34.0      -0.9239590425457
   35.0      -0.9137575660585
   36.0      -0.9035995200256
   37.0      -0.8934839938834
   38.0      -0.8834101107219
   39.0      -0.8733770260174
   40.0      -0.8633839256926
# T= 4700.000000 K
    0.0      -1.3202870463702
    1.0      -1.3075137193741
    2.0      -1.2948726418933
    3.0      -1.2823572285169
    4.0      -1.2699614580309
    5.0      -1.2576798095340
    6.0      -1.2455072045991
    7.0      -1.2334389577463
    8.0      -1.2214707339666
    9.0      -1.2095985121183
   10.0      -1.1978185531323
   11.0      -1.1861273720796
   12.0      -1.1745217141493
   13.0      -1.1629985335153
   14.0      -1.1515549737830
   15.0      -1.1401883524479
