# T (K)      C_V_V (J K^-1 mol^-1)
# V = 188.447500 (a.u.^3)
 4800.0      49.7723317168510
 4900.0      49.7751177044017
 5000.0      49.7783304910164
 5100.0      49.7758770416141
 5200.0      49.7876646552792
 5300.0      49.7785051296183
 5400.0      49.7916398333571
 5500.0      49.7844137409445
 5600.0      49.7914632308715
 5700.0      49.7910012055946
 5800.0      49.7932043134329
 5900.0      49.7994175788642
 6000.0      49.7767396491357
# V = 168.875657 (a.u.^3)
    0.0      -0.0000000000000
  100.0      13.0665767930446
  200.0      30.6299884795617
  300.0      37.1537840816538
  400.0      42.1743373770003
  500.0      44.4145118393466
  600.0      45.9799872105828
  700.0      46.9135519000999
  800.0      47.5681541240889
  900.0      48.0221356150019
 1000.0      48.3555702367308
 1100.0      48.6051541140991
 1200.0      48.7971773737281
 1300.0      48.9480691460543
 1400.0      49.0682388624190
 1500.0      49.1660971286206
 1600.0      49.2460468720037
 1700.0      49.3133181994210
 1800.0      49.3688142104589
 1900.0      49.4170329365733
 2000.0      49.4571936407863
 2100.0      49.4928561020988
 2200.0      49.5230521729128
 2300.0      49.5494938658345
 2400.0      49.5735605748487
 2500.0      49.5937293550752
 2600.0      49.6121992768575
 2700.0      49.6284929218475
 2800.0      49.6436613078333
 2900.0      49.6559755306607
 3000.0      49.6688312660780
 3100.0      49.6789754145021
 3200.0      49.6892227814289
 3300.0      49.6978685659734
 3400.0      49.7057689502372
 3500.0      49.7136833241109
 3600.0      49.7204228150617
 3700.0      49.7267970330838
 3800.0      49.7325880588639
 3900.0      49.7377528824758
 4000.0      49.7429386020595
 4100.0      49.7481180524375
 4200.0      49.7510486610598
 4300.0      49.7566178120547
 4400.0      49.7597795886130
 4500.0      49.7630872718217
 4600.0      49.7664995419790
 4700.0      49.7692240511273
 4800.0      49.7727603254706
 4900.0      49.7755204891223
 5000.0      49.7788476965360
 5100.0      49.7760881148727
 5200.0      49.7885411780327
 5300.0      49.7786468648108
 5400.0      49.7925498066947
 5500.0      49.7847418364422
 5600.0      49.7921449660492
 5700.0      49.7915572184750
 5800.0      49.7939075865260
 5900.0      49.8000450872615
 6000.0      49.7772884135120
# V = 168.092783 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.9822827626410
  200.0      30.4803929369409
  300.0      37.0451505184285
  400.0      42.0925311121741
  500.0      44.3565618839266
  600.0      45.9365555488901
  700.0      46.8805774597970
  800.0      47.5423501974546
  900.0      48.0015747636288
 1000.0      48.3388860918292
 1100.0      48.5914216094580
 1200.0      48.7857307597964
 1300.0      48.9384419901380
 1400.0      49.0600577781100
 1500.0      49.1591101593177
 1600.0      49.2400235160418
 1700.0      49.3081356889485
 1800.0      49.3642879748686
 1900.0      49.4131217016978
 2000.0      49.4537544809042
 2100.0      49.4898786667307
 2200.0      49.5204303162853
 2300.0      49.5471955647391
 2400.0      49.5715788959538
 2500.0      49.5919840623578
 2600.0      49.6106762500374
 2700.0      49.6271756057684
 2800.0      49.6425478260480
 2900.0      49.6549835160935
 3000.0      49.6680271761263
 3100.0      49.6782753479529
 3200.0      49.6886702003441
 3300.0      49.6974083567343
 3400.0      49.7053946121499
 3500.0      49.7134251882093
 3600.0      49.7202529435368
 3700.0      49.7266762972611
 3800.0      49.7325763407894
 3900.0      49.7377660623709
 4000.0      49.7430419336601
 4100.0      49.7482842708662
 4200.0      49.7512188513548
 4300.0      49.7568995705537
 4400.0      49.7600735456027
 4500.0      49.7634325705739
 4600.0      49.7668788834719
 4700.0      49.7696003048178
 4800.0      49.7732584449208
 4900.0      49.7759932208041
 5000.0      49.7794309601730
 5100.0      49.7763913729793
 5200.0      49.7894591284496
 5300.0      49.7788903668224
 5400.0      49.7935023277686
 5500.0      49.7851612444408
 5600.0      49.7928898858690
 5700.0      49.7921898511721
 5800.0      49.7946762411707
 5900.0      49.8007450836959
 6000.0      49.7779169750961
# V = 167.309909 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.8992758357245
  200.0      30.3310921703541
  300.0      36.9357480433485
  400.0      42.0100117641934
  500.0      44.2979837961107
  600.0      45.8926426209776
  700.0      46.8472281456108
  800.0      47.5162594778931
  900.0      47.9807926619330
 1000.0      48.3220320806183
 1100.0      48.5775591622889
 1200.0      48.7741863282160
 1300.0      48.9287414987488
 1400.0      49.0518251138606
 1500.0      49.1520875013919
 1600.0      49.2339801124061
 1700.0      49.3029423869606
 1800.0      49.3597640226625
 1900.0      49.4092182200027
 2000.0      49.4503332668741
 2100.0      49.4869227835531
 2200.0      49.5178370360457
 2300.0      49.5449315885297
 2400.0      49.5696325394181
 2500.0      49.5902803137857
 2600.0      49.6091976082604
 2700.0      49.6259059108030
 2800.0      49.6414821452543
 2900.0      49.6540458858716
 3000.0      49.6672748990081
 3100.0      49.6776320576571
 3200.0      49.6881737720943
 3300.0      49.6970071708183
 3400.0      49.7050819461051
 3500.0      49.7132276814337
 3600.0      49.7201453463310
 3700.0      49.7266187232613
 3800.0      49.7326286214131
 3900.0      49.7378453974297
 4000.0      49.7432108517139
 4100.0      49.7485148754120
 4200.0      49.7514593908155
 4300.0      49.7572455376269
 4400.0      49.7604364173191
 4500.0      49.7638454498473
 4600.0      49.7673272240371
 4700.0      49.7700473704937
 4800.0      49.7738241723422
 4900.0      49.7765340491706
 5000.0      49.7800784374557
 5100.0      49.7767850200216
 5200.0      49.7904166879865
 5300.0      49.7792339044410
 5400.0      49.7944956254666
 5500.0      49.7856702688878
 5600.0      49.7936962908556
 5700.0      49.7928974396761
 5800.0      49.7955086294388
 5900.0      49.8015159509969
 6000.0      49.7786237494814
# V = 166.527035 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.8175770667414
  200.0      30.1820913754476
  300.0      36.8255706614623
  400.0      41.9267679999621
  500.0      44.2387662166569
  600.0      45.8482379316955
  700.0      46.8134946876411
  800.0      47.4898737813407
  900.0      47.9597820585238
 1000.0      48.3050017119610
 1100.0      48.5635609063441
 1200.0      48.7625387199875
 1300.0      48.9189627346485
 1400.0      49.0435362766156
 1500.0      49.1450248561357
 1600.0      49.2279126044507
 1700.0      49.2977344490541
 1800.0      49.3552386854512
 1900.0      49.4053189807102
 2000.0      49.4469266199059
 2100.0      49.4839851940247
 2200.0      49.5152691787503
 2300.0      49.5426988752560
 2400.0      49.5677185310819
 2500.0      49.5886152042454
 2600.0      49.6077605211252
 2700.0      49.6246810637668
 2800.0      49.6404615544473
 2900.0      49.6531599739642
 3000.0      49.6665718271139
 3100.0      49.6770429760894
 3200.0      49.6877309738870
 3300.0      49.6966625232336
 3400.0      49.7048285073270
 3500.0      49.7130883968359
 3600.0      49.7200976415093
 3700.0      49.7266219813589
 3800.0      49.7327425836733
 3900.0      49.7379886092767
 4000.0      49.7434431076566
 4100.0      49.7488076460025
 4200.0      49.7517680847685
 4300.0      49.7576535525446
 4400.0      49.7608660653565
 4500.0      49.7643237973711
 4600.0      49.7678424737639
 4700.0      49.7705632036133
 4800.0      49.7744554525533
 4900.0      49.7771409843140
 5000.0      49.7807881351660
 5100.0      49.7772671036021
 5200.0      49.7914119153630
 5300.0      49.7796755771988
 5400.0      49.7955278111381
 5500.0      49.7862670475371
 5600.0      49.7945623578450
 5700.0      49.7936781663403
 5800.0      49.7964029636990
 5900.0      49.8023559330708
 6000.0      49.7794070142251
# V = 165.744162 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.7372078928131
  200.0      30.0333958546054
  300.0      36.7146124892656
  400.0      41.8427882919774
  500.0      44.1788975433876
  600.0      45.8033307075184
  700.0      46.7793675420970
  800.0      47.4631846583397
  900.0      47.9385354479322
 1000.0      48.2877882530889
 1100.0      48.5494207417457
 1200.0      48.7507823539011
 1300.0      48.9091005445123
 1400.0      49.0351864651284
 1500.0      49.1379177207244
 1600.0      49.2218167366183
 1700.0      49.2925078373637
 1800.0      49.3507081020417
 1900.0      49.4014202874655
 2000.0      49.4435309758589
 2100.0      49.4810624571335
 2200.0      49.5127234118460
 2300.0      49.5404941832263
 2400.0      49.5658337206235
 2500.0      49.5869856554676
 2600.0      49.6063619837526
 2700.0      49.6234981199678
 2800.0      49.6394831706354
 2900.0      49.6523229465184
 3000.0      49.6659151836863
 3100.0      49.6765053692460
 3200.0      49.6873391150904
 3300.0      49.6963717666765
 3400.0      49.7046316842028
 3500.0      49.7130047617457
 3600.0      49.7201072875823
 3700.0      49.7266835792504
 3800.0      49.7329157428666
 3900.0      49.7381932679409
 4000.0      49.7437362819382
 4100.0      49.7491602144225
 4200.0      49.7521425734446
 4300.0      49.7581212957062
 4400.0      49.7613601977110
 4500.0      49.7648653398605
 4600.0      49.7684223924861
 4700.0      49.7711455943274
 4800.0      49.7751500850595
 4900.0      49.7778118734152
 5000.0      49.7815579146755
 5100.0      49.7778355084601
 5200.0      49.7924427283824
 5300.0      49.7802133210786
 5400.0      49.7965968526348
 5500.0      49.7869495649353
 5600.0      49.7954861109388
 5700.0      49.7945300639157
 5800.0      49.7973573148828
 5900.0      49.8032631227652
 6000.0      49.7802648859616
# V = 164.961288 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.6581901404145
  200.0      29.8850110193478
  300.0      36.6028677664479
  400.0      41.7580609151596
  500.0      44.1183659254787
  600.0      45.7579098879180
  700.0      46.7448368823121
  800.0      47.4361833832223
  900.0      47.9170450620617
 1000.0      48.2703847184419
 1100.0      48.5351323275499
 1200.0      48.7389114151725
 1300.0      48.8991495509163
 1400.0      49.0267706589871
 1500.0      49.1307613801320
 1600.0      49.2156880458149
 1700.0      49.2872583104582
 1800.0      49.3461682130609
 1900.0      49.3975182462945
 2000.0      49.4401425759183
 2100.0      49.4781509430926
 2200.0      49.5101962137991
 2300.0      49.5383140811511
 2400.0      49.5639747783464
 2500.0      49.5853884005102
 2600.0      49.6049988126982
 2700.0      49.6223539527405
 2800.0      49.6385439349234
 2900.0      49.6515317876639
 3000.0      49.6653020184468
 3100.0      49.6760163265296
 3200.0      49.6869953302425
 3300.0      49.6961320796056
 3400.0      49.7044886911507
 3500.0      49.7129740338894
 3600.0      49.7201715681964
 3700.0      49.7268008569819
 3800.0      49.7331454480894
 3900.0      49.7384567646955
 4000.0      49.7440877960309
 4100.0      49.7495700393448
 4200.0      49.7525803289236
 4300.0      49.7586462873871
 4400.0      49.7619163504462
 4500.0      49.7654676435296
 4600.0      49.7690645698124
 4700.0      49.7717921761218
 4800.0      49.7759056978901
 4900.0      49.7785444094497
 5000.0      49.7823854752071
 5100.0      49.7784879429282
 5200.0      49.7935069059066
 5300.0      49.7808448882956
 5400.0      49.7977005827927
 5500.0      49.7877156323844
 5600.0      49.7964654167757
 5700.0      49.7954510103137
 5800.0      49.7983695950942
 5900.0      49.8042354558534
 6000.0      49.7811953261561
# V = 164.178414 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.5805460321589
  200.0      29.7369423926709
  300.0      36.4903308683428
  400.0      41.6725739438862
  500.0      44.0571592580397
  600.0      45.7119641155463
  700.0      46.7098925886578
  800.0      47.4088609454044
  900.0      47.8953028583618
 1000.0      48.2527838603732
 1100.0      48.5206890714738
 1200.0      48.7269198454240
 1300.0      48.8891041428307
 1400.0      49.0182836088833
 1500.0      49.1235508985216
 1600.0      49.2095218502445
 1700.0      49.2819814167528
 1800.0      49.3416147470560
 1900.0      49.3936087605936
 2000.0      49.4367574580276
 2100.0      49.4752468216541
 2200.0      49.5076838644142
 2300.0      49.5361549449287
 2400.0      49.5621381760151
 2500.0      49.5838199868920
 2600.0      49.6036676294334
 2700.0      49.6212452478600
 2800.0      49.6376405988871
 2900.0      49.6507832957136
 3000.0      49.6647291961445
 3100.0      49.6755727511728
 3200.0      49.6866965744832
 3300.0      49.6959404543181
 3400.0      49.7043965629734
 3500.0      49.7129932881344
 3600.0      49.7202875899287
 3700.0      49.7269709719663
 3800.0      49.7334288708338
 3900.0      49.7387763160311
 4000.0      49.7444948903979
 4100.0      49.7500344047843
 4200.0      49.7530786482772
 4300.0      49.7592258705612
 4400.0      49.7625318901405
 4500.0      49.7661280943023
 4600.0      49.7697664283365
 4700.0      49.7725004023898
 4800.0      49.7767197533325
 4900.0      49.7793361124899
 5000.0      49.7832683475601
 5100.0      49.7792219350862
 5200.0      49.7946020720956
 5300.0      49.7815678525248
 5400.0      49.7988366725514
 5500.0      49.7885628850549
 5600.0      49.7974979873037
 5700.0      49.7964387046540
 5800.0      49.7994375566142
 5900.0      49.8052707056738
 6000.0      49.7821961312318
# V = 163.395540 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.5042981935608
  200.0      29.5891956114022
  300.0      36.3769963191241
  400.0      41.5863152494676
  500.0      43.9952651750113
  600.0      45.6654817277560
  700.0      46.6745242388247
  800.0      47.3812080370179
  900.0      47.8733005109104
 1000.0      48.2349781583830
 1100.0      48.5060841177800
 1200.0      48.7148013348889
 1300.0      48.8789584634205
 1400.0      49.0097198278045
 1500.0      49.1162811084248
 1600.0      49.2033132404108
 1700.0      49.2766724829407
 1800.0      49.3370432139130
 1900.0      49.3896875188106
 2000.0      49.4333714468364
 2100.0      49.4723460544590
 2200.0      49.5051824370801
 2300.0      49.5340129419619
 2400.0      49.5603201879740
 2500.0      49.5822767552482
 2600.0      49.6023648570904
 2700.0      49.6201684930793
 2800.0      49.6367697188617
 2900.0      49.6500740704835
 3000.0      49.6641933887785
 3100.0      49.6751713528338
 3200.0      49.6864396076029
 3300.0      49.6957936961833
 3400.0      49.7043521381147
 3500.0      49.7130594135345
 3600.0      49.7204522667604
 3700.0      49.7271908987630
 3800.0      49.7337629895958
 3900.0      49.7391489536634
 4000.0      49.7449546170321
 4100.0      49.7505504160298
 4200.0      49.7536346339909
 4300.0      49.7598572127955
 4400.0      49.7632039922054
 4500.0      49.7668439042312
 4600.0      49.7705252012576
 4700.0      49.7732675488993
 4800.0      49.7775895300315
 4900.0      49.7801843215706
 5000.0      49.7842038922147
 5100.0      49.7800348144721
 5200.0      49.7957256957974
 5300.0      49.7823795819014
 5400.0      49.8000026480794
 5500.0      49.7894887589166
 5600.0      49.7985813629748
 5700.0      49.7974906727346
 5800.0      49.8005587802953
 5900.0      49.8063664668736
 6000.0      49.7832649115123
# V = 162.612667 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.4294696598355
  200.0      29.4417764291539
  300.0      36.2628588055219
  400.0      41.4992724967038
  500.0      43.9326710439132
  600.0      45.6184507464251
  700.0      46.6387210964307
  800.0      47.3532150435646
  900.0      47.8510293976567
 1000.0      48.2169598080301
 1100.0      48.4913103390868
 1200.0      48.7025493077942
 1300.0      48.8687064017327
 1400.0      49.0010735801579
 1500.0      49.1089465992068
 1600.0      49.1970570702121
 1700.0      49.2713266036904
 1800.0      49.3324488937635
 1900.0      49.3857499856721
 2000.0      49.4299801435307
 2100.0      49.4694443845139
 2200.0      49.5026877875477
 2300.0      49.5318840245251
 2400.0      49.5585168756229
 2500.0      49.5807548353958
 2600.0      49.6010867119764
 2700.0      49.6191199629426
 2800.0      49.6359276491732
 2900.0      49.6494005018018
 3000.0      49.6636910662425
 3100.0      49.6748086366635
 3200.0      49.6862209909744
 3300.0      49.6956884053704
 3400.0      49.7043520569755
 3500.0      49.7131690964943
 3600.0      49.7206623171445
 3700.0      49.7274574108644
 3800.0      49.7341445908705
 3900.0      49.7395715069114
 4000.0      49.7454638368970
 4100.0      49.7511149790970
 4200.0      49.7542451995939
 4300.0      49.7605372819282
 4400.0      49.7639296455112
 4500.0      49.7676120875022
 4600.0      49.7713379323879
 4700.0      49.7740906991313
 4800.0      49.7785121129208
 4900.0      49.7810861968172
 5000.0      49.7851892718077
 5100.0      49.7809237158044
 5200.0      49.7968750761614
 5300.0      49.7832772394636
 5400.0      49.8011958586898
 5500.0      49.7904905005065
 5600.0      49.7997129003337
 5700.0      49.7986042504411
 5800.0      49.8017306677939
 5900.0      49.8075201502883
 6000.0      49.7843990888418
# V = 161.829793 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.3560838828110
  200.0      29.2946907184924
  300.0      36.1479131918356
  400.0      41.4114331414130
  500.0      43.8693639589237
  600.0      45.5708588675815
  700.0      46.6024721014339
  800.0      47.3248720306511
  900.0      47.8284805902188
 1000.0      48.1987207094966
 1100.0      48.4763603221531
 1200.0      48.6901569146510
 1300.0      48.8583415802894
 1400.0      48.9923388694953
 1500.0      49.1015417085175
 1600.0      49.1907479435381
 1700.0      49.2659386326811
 1800.0      49.3278268260488
 1900.0      49.3817913901384
 2000.0      49.4265789173235
 2100.0      49.4665373248082
 2200.0      49.5001955448949
 2300.0      49.5297639174968
 2400.0      49.5567240798646
 2500.0      49.5792501354078
 2600.0      49.5998291869046
 2700.0      49.6180957176895
 2800.0      49.6351105245906
 2900.0      49.6487587652032
 3000.0      49.6632184840865
 3100.0      49.6744808963512
 3200.0      49.6860370692707
 3300.0      49.6956209739633
 3400.0      49.7043927472512
 3500.0      49.7133188154760
 3600.0      49.7209142502575
 3700.0      49.7277670744376
 3800.0      49.7345702516581
 3900.0      49.7400406009992
 4000.0      49.7460192031374
 4100.0      49.7517247983392
 4200.0      49.7549070473829
 4300.0      49.7612628505937
 4400.0      49.7647056314812
 4500.0      49.7684294565037
 4600.0      49.7722014639388
 4700.0      49.7749667334809
 4800.0      49.7794843912613
 4900.0      49.7820386883262
 5000.0      49.7862214670026
 5100.0      49.7818855510333
 5200.0      49.7980473383917
 5300.0      49.7842577667936
 5400.0      49.8024134858045
 5500.0      49.7915651340821
 5600.0      49.8008897772580
 5700.0      49.7997765677783
 5800.0      49.8029504315323
 5900.0      49.8087289732485
 6000.0      49.7855958872546
# V = 161.046919 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.2841647378180
  200.0      29.1479444739644
  300.0      36.0321545350802
  400.0      41.3227844280015
  500.0      43.8053307337986
  600.0      45.5226934520401
  700.0      46.5657658568140
  800.0      47.2961687339427
  900.0      47.8056448407460
 1000.0      48.1802524551007
 1100.0      48.4612263581343
 1200.0      48.6776170178139
 1300.0      48.8478573438947
 1400.0      48.9835094285154
 1500.0      49.0940605092922
 1600.0      49.1843802050389
 1700.0      49.2605031689780
 1800.0      49.3231717986099
 1900.0      49.3778067175456
 2000.0      49.4231628894605
 2100.0      49.4636201510929
 2200.0      49.4977010978698
 2300.0      49.5276481107212
 2400.0      49.5549374072589
 2500.0      49.5777583304680
 2600.0      49.5985880463472
 2700.0      49.6170915862546
 2800.0      49.6343142543772
 2900.0      49.6481448067127
 3000.0      49.6627716763496
 3100.0      49.6741841952470
 3200.0      49.6858839724251
 3300.0      49.6955875691365
 3400.0      49.7044704133295
 3500.0      49.7135048310998
 3600.0      49.7212043513198
 3700.0      49.7281162446598
 3800.0      49.7350363265110
 3900.0      49.7405526456866
 4000.0      49.7466171488452
 4100.0      49.7523763691610
 4200.0      49.7556166583884
 4300.0      49.7620304818035
 4400.0      49.7655285133274
 4500.0      49.7692926142219
 4600.0      49.7731124260756
 4700.0      49.7758923178683
 4800.0      49.7805030414414
 4900.0      49.7830385453101
 5000.0      49.7872972423992
 5100.0      49.7829170114357
 5200.0      49.7992394231345
 5300.0      49.7853178742892
 5400.0      49.8036525201396
 5500.0      49.7927094709023
 5600.0      49.8021089598194
 5700.0      49.8010045545370
 5800.0      49.8042150817575
 5900.0      49.8099899466250
 6000.0      49.7868523200142
# V = 160.264045 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.2137365305835
  200.0      29.0015438146528
  300.0      35.9155781020115
  400.0      41.2333133860022
  500.0      43.7405578959422
  600.0      45.4739415133220
  700.0      46.5285906188020
  800.0      47.2670945441857
  900.0      47.7825125703919
 1000.0      48.1615463172924
 1100.0      48.4459004288002
 1200.0      48.6649221804305
 1300.0      48.8372467474187
 1400.0      48.9745787057677
 1500.0      49.0864967987117
 1600.0      49.1779479263478
 1700.0      49.2550145481924
 1800.0      49.3184783354157
 1900.0      49.3737906953191
 2000.0      49.4197269266316
 2100.0      49.4606878857286
 2200.0      49.4951995872636
 2300.0      49.5255318427902
 2400.0      49.5531522230969
 2500.0      49.5762748512867
 2600.0      49.5973588118901
 2700.0      49.6161031556502
 2800.0      49.6335345135557
 2900.0      49.6475543303436
 3000.0      49.6623464427095
 3100.0      49.6739143641912
 3200.0      49.6857575926960
 3300.0      49.6955841252659
 3400.0      49.7045810279710
 3500.0      49.7137231717657
 3600.0      49.7215286794931
 3700.0      49.7285010399542
 3800.0      49.7355389467558
 3900.0      49.7411038178834
 4000.0      49.7472538854259
 4100.0      49.7530659543639
 4200.0      49.7563702923718
 4300.0      49.7628365070214
 4400.0      49.7663946397710
 4500.0      49.7701979335141
 4600.0      49.7740672225805
 4700.0      49.7768638984101
 4800.0      49.7815645164821
 4900.0      49.7840822966712
 5000.0      49.7884131460998
 5100.0      49.7840145540789
 5200.0      49.8004480701265
 5300.0      49.7864540287977
 5400.0      49.8049097626501
 5500.0      49.7939200816861
 5600.0      49.8033672110938
 5700.0      49.8022849135884
 5800.0      49.8055214174808
 5900.0      49.8112998649452
 6000.0      49.7881651788827
# V = 159.481172 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.1448240042197
  200.0      28.8554949867409
  300.0      35.7981793868278
  400.0      41.1430068275044
  500.0      43.6750316791951
  600.0      45.4245897071124
  700.0      46.4909342826635
  800.0      47.2376384966361
  900.0      47.7590738549708
 1000.0      48.1425932351034
 1100.0      48.4303741938100
 1200.0      48.6520646536273
 1300.0      48.8265025423488
 1400.0      48.9655398540045
 1500.0      49.0788440851149
 1600.0      49.1714448948224
 1700.0      49.2494668284123
 1800.0      49.3137406848393
 1900.0      49.3697377813760
 2000.0      49.4162656269573
 2100.0      49.4577352891785
 2200.0      49.4926858889853
 2300.0      49.5234100957482
 2400.0      49.5513636338500
 2500.0      49.5747948731752
 2600.0      49.5961367520032
 2700.0      49.6151257619980
 2800.0      49.6327667238999
 2900.0      49.6469827921802
 3000.0      49.6619383337096
 3100.0      49.6736669891431
 3200.0      49.6856535757092
 3300.0      49.6956063331610
 3400.0      49.7047203171525
 3500.0      49.7139696245786
 3600.0      49.7218830491059
 3700.0      49.7289173424146
 3800.0      49.7360740001209
 3900.0      49.7416900564266
 4000.0      49.7479253798699
 4100.0      49.7537895874869
 4200.0      49.7571639600517
 4300.0      49.7636770341862
 4400.0      49.7673001092617
 4500.0      49.7711415600110
 4600.0      49.7750620229291
 4700.0      49.7778776811502
 4800.0      49.7826650393252
 4900.0      49.7851662350118
 5000.0      49.7895655047510
 5100.0      49.7851743758254
 5200.0      49.8016698222744
 5300.0      49.7876624388074
 5400.0      49.8061818059565
 5500.0      49.7951932919470
 5600.0      49.8046610719157
 5700.0      49.8036141121211
 5800.0      49.8068660180132
 5900.0      49.8126552943006
 6000.0      49.7895310182832
# V = 158.698298 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.0774523460856
  200.0      28.7098043669673
  300.0      35.6799541288778
  400.0      41.0518513450675
  500.0      43.6087380164839
  600.0      45.3746243193546
  700.0      46.4527843711637
  800.0      47.2077892557441
  900.0      47.7353184119756
 1000.0      48.1233838002638
 1100.0      48.4146389777947
 1200.0      48.6390363613863
 1300.0      48.8156171652191
 1400.0      48.9563857156774
 1500.0      49.0710955748411
 1600.0      49.1648646012594
 1700.0      49.2438537765074
 1800.0      49.3089528070181
 1900.0      49.3656421523602
 2000.0      49.4127733069043
 2100.0      49.4547568439150
 2200.0      49.4901546098335
 2300.0      49.5212775717682
 2400.0      49.5495664834637
 2500.0      49.5733133011121
 2600.0      49.5949168681779
 2700.0      49.6141544756585
 2800.0      49.6320060487942
 2900.0      49.6464253811971
 3000.0      49.6615426455127
 3100.0      49.6734373890461
 3200.0      49.6855673155241
 3300.0      49.6956496251618
 3400.0      49.7048837494594
 3500.0      49.7142397209669
 3600.0      49.7222630213661
 3700.0      49.7293607813188
 3800.0      49.7366371193313
 3900.0      49.7423070469583
 4000.0      49.7486273520745
 4100.0      49.7545430484403
 4200.0      49.7579934237105
 4300.0      49.7645479183861
 4400.0      49.7682407797325
 4500.0      49.7721193844302
 4600.0      49.7760927481011
 4700.0      49.7789296301325
 4800.0      49.7838005796240
 4900.0      49.7862864164935
 5000.0      49.7907503980526
 5100.0      49.7863924155494
 5200.0      49.8029010035440
 5300.0      49.7889390391363
 5400.0      49.8074650305877
 5500.0      49.7965251642001
 5600.0      49.8059868484763
 5700.0      49.8049883781909
 5800.0      49.8082452198386
 5900.0      49.8140525612744
 6000.0      49.7909461567041
# V = 157.915424 (a.u.^3)
    0.0      -0.0000000000000
  100.0      12.0116471947881
  200.0      28.5644784648298
  300.0      35.5608983334987
  400.0      40.9598333084518
  500.0      43.5416625323767
  600.0      45.3240312548072
  700.0      46.4141280202291
  800.0      47.1775351015877
  900.0      47.7112355859839
 1000.0      48.1039082433744
 1100.0      48.3986857544596
 1200.0      48.6258288890417
 1300.0      48.8045827210169
 1400.0      48.9471088105393
 1500.0      49.0632441587243
 1600.0      49.1582002243006
 1700.0      49.2381688567579
 1800.0      49.3041083600863
 1900.0      49.3614976885015
 2000.0      49.4092439887283
 2100.0      49.4517467456688
 2200.0      49.4876000639672
 2300.0      49.5191286924178
 2400.0      49.5477553298581
 2500.0      49.5718247604914
 2600.0      49.5936938834852
 2700.0      49.6131840885642
 2800.0      49.6312473765909
 2900.0      49.6458770087809
 3000.0      49.6611544032069
 3100.0      49.6732206134810
 3200.0      49.6854939318747
 3300.0      49.6957091634072
 3400.0      49.7050665250968
 3500.0      49.7145287242402
 3600.0      49.7226638889408
 3700.0      49.7298267201816
 3800.0      49.7372236735842
 3900.0      49.7429502088637
 4000.0      49.7493552540950
 4100.0      49.7553218586052
 4200.0      49.7588541784670
 4300.0      49.7654447557268
 4400.0      49.7692122446189
 4500.0      49.7731270404909
 4600.0      49.7771550586359
 4700.0      49.7800154422173
 4800.0      49.7849668559662
 4900.0      49.7874386348482
 5000.0      49.7919636564243
 5100.0      49.7876643302262
 5200.0      49.8041377136424
 5300.0      49.7902794787593
 5400.0      49.8087555882684
 5500.0      49.7979114861245
 5600.0      49.8073406039900
 5700.0      49.8064036714191
 5800.0      49.8096551222950
 5900.0      49.8154877351174
 6000.0      49.7924066345682
# V = 157.132551 (a.u.^3)
    0.0      -0.0000000000000
  100.0      11.9474346470714
  200.0      28.4195239259030
  300.0      35.4410082923097
  400.0      40.8669388621649
  500.0      43.4737905365266
  600.0      45.2727960232231
  700.0      46.3749519657097
  800.0      47.1468639151517
  900.0      47.6868143335268
 1000.0      48.0841564182890
 1100.0      48.3825051334912
 1200.0      48.6124334653414
 1300.0      48.7933909713851
 1400.0      48.9377013192621
 1500.0      49.0552823985877
 1600.0      49.1514446157465
 1700.0      49.2324052174576
 1800.0      49.2992006835214
 1900.0      49.3572979637043
 2000.0      49.4056713840377
 2100.0      49.4486988868789
 2200.0      49.4850162656632
 2300.0      49.5169575763401
 2400.0      49.5459244402447
 2500.0      49.5703235785466
 2600.0      49.5924622287919
 2700.0      49.6122091003729
 2800.0      49.6304853074737
 2900.0      49.6453322978271
 3000.0      49.6607683441941
 3100.0      49.6730114255057
 3200.0      49.6854282627152
 3300.0      49.6957798267540
 3400.0      49.7052635572613
 3500.0      49.7148316177593
 3600.0      49.7230806652554
 3700.0      49.7303102419936
 3800.0      49.7378287519378
 3900.0      49.7436146818577
 4000.0      49.7501042603523
 4100.0      49.7561212686499
 4200.0      49.7597414311121
 4300.0      49.7663628783138
 4400.0      49.7702098165755
 4500.0      49.7741598868154
 4600.0      49.7782443421764
 4700.0      49.7811305407654
 4800.0      49.7861593107112
 4900.0      49.7886184180983
 5000.0      49.7932008387142
 5100.0      49.7889854919478
 5200.0      49.8053758034853
 5300.0      49.7916791099685
 5400.0      49.8100493904718
 5500.0      49.7993477581989
 5600.0      49.8087181383128
 5700.0      49.8078556822736
