# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  80.4403     -1.028351346
  79.4955     -0.983709473
  78.5507     -0.939711226
  77.6734     -0.895997947
  76.8299     -0.852601978
  76.0201     -0.809482539
  75.2440     -0.766594904
  74.4680     -0.724238196
  73.7594     -0.681738629
  73.0508     -0.639714246
# T= 3650.000000 K
  83.6119     -1.178386144
  82.5323     -1.133966082
  81.4525     -1.088803780
  80.4403     -1.043969536
  79.4955     -0.999288252
  78.5507     -0.955255661
  77.6734     -0.911509123
  76.8299     -0.868080889
  76.0201     -0.824930057
  75.2440     -0.782011933
  74.4680     -0.739625847
  73.7594     -0.697097464
  73.0508     -0.655045252
# T= 3700.000000 K
  83.6119     -1.194160539
  82.5323     -1.149701030
  81.4525     -1.104499394
  80.4403     -1.059626769
  79.4955     -1.014906073
  78.5507     -0.970839139
  77.6734     -0.927059342
  76.8299     -0.883598843
  76.0201     -0.840416619
  75.2440     -0.797468006
  74.4680     -0.755052541
  73.7594     -0.712495343
  73.0508     -0.670415301
# T= 3750.000000 K
  83.6119     -1.209973449
  82.5323     -1.165474493
  81.4525     -1.120233524
  80.4403     -1.075322518
  79.4955     -1.030562411
  78.5507     -0.986461133
  77.6734     -0.942648077
  76.8299     -0.899155313
  76.0201     -0.855941696
  75.2440     -0.812962595
  74.4680     -0.770517750
  73.7594     -0.727931736
  73.0508     -0.685823866
# T= 3800.000000 K
  83.6119     -1.225824361
  82.5323     -1.181285959
  81.4525     -1.136005656
  80.4403     -1.091056269
  79.4955     -1.046256750
  78.5507     -1.002121128
  77.6734     -0.958274814
