# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  56.9560     -0.704932737
  56.3487     -0.672936985
  55.6738     -0.641836314
  55.0665     -0.610931968
  54.5266     -0.579638357
  53.9867     -0.548631873
  53.4469     -0.517694951
  52.9070     -0.486895560
# T= 3850.000000 K
  60.6676     -0.878276527
  59.8578     -0.845566928
  59.1155     -0.812403901
  58.3732     -0.779832392
  57.6308     -0.747627982
  56.9560     -0.715486324
  56.3487     -0.683471529
  55.6738     -0.652360483
  55.0665     -0.621446723
  54.5266     -0.590137036
  53.9867     -0.559115181
  53.4469     -0.528163236
  52.9070     -0.497349132
# T= 3900.000000 K
  60.6676     -0.888966085
  59.8578     -0.856232505
  59.1155     -0.823045870
  58.3732     -0.790451944
  57.6308     -0.758226367
  56.9560     -0.726064587
  56.3487     -0.694030750
  55.6738     -0.662909329
  55.0665     -0.631986155
  54.5266     -0.600660391
  53.9867     -0.569623165
  53.4469     -0.538656199
  52.9070     -0.507827380
# T= 3950.000000 K
  60.6676     -0.899680004
  59.8578     -0.866922441
  59.1155     -0.833712200
  58.3732     -0.801095855
  57.6308     -0.768849112
  56.9560     -0.736667211
  56.3487     -0.704614330
  55.6738     -0.673482535
  55.0665     -0.642549946
  54.5266     -0.611208106
  53.9867     -0.580155510
  53.4469     -0.549173521
  52.9070     -0.518329988
# T= 4000.000000 K
  60.6676     -0.910417975
  59.8578     -0.877636430
  59.1155     -0.844402583
  58.3732     -0.811763819
  57.6308     -0.779495909
  56.9560     -0.747293887
  56.3487     -0.715221963
  55.6738     -0.684079793
  55.0665     -0.653137790
  54.5266     -0.621779873
  53.9867     -0.590711907
  53.4469     -0.559714896
  52.9070     -0.528856648
# T= 4050.000000 K
  60.6676     -0.921179697
  59.8578     -0.888374169
  59.1155     -0.855116716
  58.3732     -0.822455534
  57.6308     -0.790166457
  56.9560     -0.757944314
  56.3487     -0.725853347
  55.6738     -0.694700802
  55.0665     -0.663749385
  54.5266     -0.632375391
  53.9867     -0.601292055
  53.4469     -0.570280022
  52.9070     -0.539407059
# T= 4100.000000 K
  60.6676     -0.931964878
  59.8578     -0.899135367
  59.1155     -0.865854307
  58.3732     -0.833170707
  57.6308     -0.800860463
  56.9560     -0.768618200
  56.3487     -0.736508189
  55.6738     -0.705345269
  55.0665     -0.674384438
  54.5266     -0.642994368
  53.9867     -0.611895661
  53.4469     -0.580868605
  52.9070     -0.549980929
# T= 4150.000000 K
  60.6676     -0.942773230
  59.8578     -0.909919737
  59.1155     -0.876615071
  58.3732     -0.843909053
  57.6308     -0.811577642
  56.9560     -0.779315257
  56.3487     -0.747186203
  55.6738     -0.716012908
  55.0665     -0.685042663
  54.5266     -0.653636516
  53.9867     -0.622522439
  53.4469     -0.591480361
  52.9070     -0.560577970
# T= 4200.000000 K
  60.6676     -0.953604475
  59.8578     -0.920727000
  59.1155     -0.887398727
  58.3732     -0.854670290
  57.6308     -0.822317713
  56.9560     -0.790035207
  56.3487     -0.757887109
  55.6738     -0.726703439
  55.0665     -0.695723780
  54.5266     -0.664301557
  53.9867     -0.633172110
  53.4469     -0.602115009
  52.9070     -0.571197904
# T= 4250.000000 K
  60.6676     -0.964458340
  59.8578     -0.931556883
  59.1155     -0.898205003
  58.3732     -0.865454148
  57.6308     -0.833080404
  56.9560     -0.800777777
  56.3487     -0.768610636
  55.6738     -0.737416591
  55.0665     -0.706427518
  54.5266     -0.674989218
  53.9867     -0.643844400
  53.4469     -0.612772278
  52.9070     -0.581840458
# T= 4300.000000 K
  60.6676     -0.975334559
  59.8578     -0.942409120
  59.1155     -0.909033633
  58.3732     -0.876260361
  57.6308     -0.843865449
  56.9560     -0.811542701
  56.3487     -0.779356517
  55.6738     -0.748152097
  55.0665     -0.717153610
  54.5266     -0.685699233
  53.9867     -0.654539045
  53.4469     -0.623451900
  52.9070     -0.592505366
# T= 4350.000000 K
  60.6676     -0.986232873
  59.8578     -0.953283451
  59.1155     -0.919884358
  58.3732     -0.887088667
  57.6308     -0.854672589
  56.9560     -0.822329719
  56.3487     -0.790124492
  55.6738     -0.758909698
  55.0665     -0.727901796
  54.5266     -0.696431343
  53.9867     -0.665255784
  53.4469     -0.634153617
  52.9070     -0.603192369
# T= 4400.000000 K
  60.6676     -0.997153027
  59.8578     -0.964179622
  59.1155     -0.930756923
  58.3732     -0.897938814
  57.6308     -0.865501568
  56.9560     -0.833138578
  56.3487     -0.800914307
  55.6738     -0.769689138
  55.0665     -0.738671822
  54.5266     -0.707185292
  53.9867     -0.675994363
  53.4469     -0.644877174
  52.9070     -0.613901211
# T= 4450.000000 K
  60.6676     -1.008094773
  59.8578     -0.975097386
  59.1155     -0.941651080
  58.3732     -0.908810552
  57.6308     -0.876352140
  56.9560     -0.843969028
  56.3487     -0.811725714
  55.6738     -0.780490170
  55.0665     -0.749463440
  54.5266     -0.717960834
  53.9867     -0.686754535
  53.4469     -0.655622323
  52.9070     -0.624631645
# T= 4500.000000 K
  60.6676     -1.019057868
  59.8578     -0.986036498
  59.1155     -0.952566586
  58.3732     -0.919703640
  57.6308     -0.887224061
  56.9560     -0.854820828
  56.3487     -0.822558471
  55.6738     -0.791312552
  55.0665     -0.760276408
  54.5266     -0.728757725
  53.9867     -0.697536055
  53.4469     -0.666388821
  52.9070     -0.635383429
# T= 4550.000000 K
  60.6676     -1.030042075
  59.8578     -0.996996723
  59.1155     -0.963503204
  58.3732     -0.930617840
  57.6308     -0.898117094
  56.9560     -0.865693740
  56.3487     -0.833412340
  55.6738     -0.802156046
  55.0665     -0.771110487
  54.5266     -0.739575728
  53.9867     -0.708338688
  53.4469     -0.677176431
  52.9070     -0.646156325
# T= 4600.000000 K
  60.6676     -1.041047163
  59.8578     -1.007977829
  59.1155     -0.974460703
  58.3732     -0.941552921
  57.6308     -0.909031008
  56.9560     -0.876587533
  56.3487     -0.844287089
  55.6738     -0.813020420
  55.0665     -0.781965447
  54.5266     -0.750414611
  53.9867     -0.719162201
  53.4469     -0.687984922
  52.9070     -0.656950101
# T= 4650.000000 K
  60.6676     -1.052072904
  59.8578     -1.018979587
  59.1155     -0.985438855
  58.3732     -0.952508654
  57.6308     -0.919965574
  56.9560     -0.887501978
  56.3487     -0.855182491
  55.6738     -0.823905447
  55.0665     -0.792841060
  54.5266     -0.761274147
  53.9867     -0.730006366
  53.4469     -0.698814065
  52.9070     -0.667764530
# T= 4700.000000 K
  60.6676     -1.063119076
  59.8578     -1.030001776
  59.1155     -0.996437438
  58.3732     -0.963484819
  57.6308     -0.930920572
  56.9560     -0.898436855
  56.3487     -0.866098324
  55.6738     -0.834810905
  55.0665     -0.803737104
  54.5266     -0.772154115
  53.9867     -0.740870964
  53.4469     -0.709663640
  52.9070     -0.678599391
# T= 4750.000000 K
  60.6676     -1.074185461
  59.8578     -1.041044180
  59.1155     -1.007456234
  58.3732     -0.974481197
  57.6308     -0.941895784
  56.9560     -0.909391945
  56.3487     -0.877034371
  55.6738     -0.845736577
  55.0665     -0.814653362
  54.5266     -0.783054296
  53.9867     -0.751755774
  53.4469     -0.720533428
  52.9070     -0.689454465
# T= 4800.000000 K
  60.6676     -1.085271848
  59.8578     -1.052106584
  59.1155     -1.018495032
  58.3732     -0.985497576
  57.6308     -0.952890996
  56.9560     -0.920367036
  56.3487     -0.887990419
  55.6738     -0.856682251
  55.0665     -0.825589621
  54.5266     -0.793974478
  53.9867     -0.762660586
  53.4469     -0.731423218
  52.9070     -0.700329539
# T= 4850.000000 K
  60.6676     -1.096378027
  59.8578     -1.063188781
  59.1155     -1.029553622
  58.3732     -0.996533748
  57.6308     -0.963906001
  56.9560     -0.931361920
  56.3487     -0.898966260
  55.6738     -0.867647716
  55.0665     -0.836545672
  54.5266     -0.804914453
  53.9867     -0.773585190
  53.4469     -0.742332800
  52.9070     -0.711224407
# T= 4900.000000 K
  60.6676     -1.107503795
  59.8578     -1.074290566
  59.1155     -1.040631801
  58.3732     -1.007589509
  57.6308     -0.974940595
  56.9560     -0.942376393
  56.3487     -0.909961689
  55.6738     -0.878632770
  55.0665     -0.847521312
  54.5266     -0.815874016
  53.9867     -0.784529383
  53.4469     -0.753261970
  52.9070     -0.722138863
# T= 4950.000000 K
  60.6676     -1.118648952
  59.8578     -1.085411741
  59.1155     -1.051729369
  58.3732     -1.018664658
  57.6308     -0.985994577
  56.9560     -0.953410254
  56.3487     -0.920976507
  55.6738     -0.889637213
  55.0665     -0.858516341
  54.5266     -0.826852968
  53.9867     -0.795492965
  53.4469     -0.764210530
  52.9070     -0.733072708
# T= 5000.000000 K
  60.6676     -1.129813302
  59.8578     -1.096552108
  59.1155     -1.062846129
  58.3732     -1.029759001
  57.6308     -0.997067752
  56.9560     -0.964463308
  56.3487     -0.932010517
  55.6738     -0.900660849
  55.0665     -0.869530563
  54.5266     -0.837851113
  53.9867     -0.806475739
  53.4469     -0.775178282
  52.9070     -0.744025746
