# T (K)     Gibbs free energy (Ry.)
   15.0      -1.0626192949883
   15.0      -1.0748149198094
   15.0      -1.0871265753831
   15.0      -1.0995537577004
   15.0      -1.1120962178878
   15.0      -1.1247539573228
   15.0      -1.1375272768902
   15.0      -1.1504167976313
   15.0      -1.1634234757096
   15.0      -1.1765437828313
   15.0      -1.1897597464530
   15.0      -1.2030668944295
   15.0      -1.2164683324270
   15.0      -1.2299628636803
   15.0      -1.2435469509868
   15.0      -1.2572202122063
   15.0      -1.2709837283499
   15.0      -1.2848361619203
   15.0      -1.2987749810154
   15.0      -1.3128045804554
   16.0      -0.7111519278200
   16.0      -0.7112908271502
   16.0      -0.7122525872062
   16.0      -0.7141948307912
   16.0      -0.7170292428163
   16.0      -0.7206363200411
   16.0      -0.7249093713462
   16.0      -0.7297618981156
   16.0      -0.7351249387985
   16.0      -0.7409431544237
   16.0      -0.7471715555761
   16.0      -0.7537730369978
   16.0      -0.7607165805587
   16.0      -0.7679759322848
