# T (K)      fittedC_V_V (J K^-1 mol^-1)
# V= 188.616000 (a.u.^3)
 3400.0      49.7032471216317
 3500.0      49.7301729090884
 3600.0      49.7196693178038
 3700.0      49.7195635716168
 3800.0      49.7437243883255
 3900.0      49.6969809246346
 4000.0      49.7631615725790
 4100.0      49.6897246490332
 4200.0      49.7492547399926
 4300.0      49.7254881087391
 4400.0      49.7567993392286
 4500.0      49.4787747777479
 4600.0      50.7409088624796
 4700.0      45.9131099738077
 4800.0      63.9908165282693
 4900.0      -4.1542802895391
 5000.0     -51.7020759877918
 5100.0      62.0090934092255
 5200.0      52.5068792217129
 5300.0      55.2808604309485
 5400.0      47.5829438891825
 5500.0      54.3242022356461
 5600.0      50.4245103908226
 5700.0      56.2251782109285
 5800.0      47.3963948269851
 5900.0      57.4844563112267
 6000.0      67.8867849908272
# V= 178.185434 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.1793574283890
  200.0      34.6230136462986
  300.0      39.9877027233002
  400.0      44.1996623016849
  500.0      45.8536009224569
  600.0      47.0550463892378
  700.0      47.7378239901704
  800.0      48.2205972226836
  900.0      48.5492924742628
 1000.0      48.7913338027669
 1100.0      48.9701412752707
 1200.0      49.1074576312592
 1300.0      49.2154204888570
 1400.0      49.2996687598396
 1500.0      49.3690118954515
 1600.0      49.4249644140793
 1700.0      49.4711488052404
 1800.0      49.5101938001716
 1900.0      49.5421153823624
 2000.0      49.5695679121479
 2100.0      49.5933655396901
 2200.0      49.6137092126647
 2300.0      49.6309984381321
 2400.0      49.6442041248724
 2500.0      49.6578794513647
 2600.0      49.6716915923447
 2700.0      49.6749195579041
 2800.0      49.6920555851475
 2900.0      49.6912748427409
 3000.0      49.6983729198526
 3100.0      49.7106505400983
 3200.0      49.7043218026563
 3300.0      49.7268883504194
 3400.0      49.7036192726160
 3500.0      49.7304860234667
 3600.0      49.7200437232238
 3700.0      49.7199705293723
 3800.0      49.7440658405024
 3900.0      49.6975173359999
 4000.0      49.7634864707239
 4100.0      49.6903317797363
 4200.0      49.7496681894536
 4300.0      49.7260199866295
 4400.0      49.7572266313599
 4500.0      49.4801907188946
 4600.0      50.7379918671725
 4700.0      45.9268684134704
 4800.0      63.9421840773576
 4900.0      -3.9675818445310
 5000.0     -51.3444712633647
 5100.0      61.9636542215289
 5200.0      52.5062470923518
 5300.0      55.2677597542442
 5400.0      47.5935288521021
 5500.0      54.3046942824790
 5600.0      50.4378083089655
 5700.0      56.2012065928681
 5800.0      47.4129517686462
 5900.0      57.4602411299145
 6000.0      67.8204059039150
# V= 177.440394 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.1715387378175
  200.0      34.6154026398705
  300.0      39.9829658625678
  400.0      44.1964469156678
  500.0      45.8514096139338
  600.0      47.0534497484188
  700.0      47.7366330729347
  800.0      48.2196790794154
  900.0      48.5485763894888
 1000.0      48.7907622512146
 1100.0      48.9696868746776
 1200.0      49.1070942973800
 1300.0      49.2151286552872
 1400.0      49.2994418070698
 1500.0      49.3688356091299
 1600.0      49.4248336393041
 1700.0      49.4710589708885
 1800.0      49.5101380275122
 1900.0      49.5420944012246
 2000.0      49.5695768707392
 2100.0      49.5934010708105
 2200.0      49.6137695726664
 2300.0      49.6310831535425
 2400.0      49.6443192007135
 2500.0      49.6580147672371
 2600.0      49.6718381578082
 2700.0      49.6751125695630
 2800.0      49.6922369182247
 2900.0      49.6915068730827
 3000.0      49.6986254752955
 3100.0      49.7108938197125
