# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
 1800.00      -0.9854805988376
 1900.00      -0.9950394358661
 2000.00      -1.0047970840268
 2100.00      -1.0147437143245
 2200.00      -1.0248704197423
 2300.00      -1.0351690914003
 2400.00      -1.0456323159983
 2500.00      -1.0562532901775
 2600.00      -1.0670257504015
 2700.00      -1.0779439099695
 2800.00      -1.0890024043600
 2900.00      -1.1001962535896
 3000.00      -1.1115208127935
 3100.00      -1.1229717479194
 3200.00      -1.1345450031419
 3300.00      -1.1462367712629
 3400.00      -1.1580434816759
 3500.00      -1.1699617584611
 3600.00      -1.1819884338060
 3700.00      -1.1941205038804
 3800.00      -1.2063551307553
 3900.00      -1.2186896283770
 4000.00      -1.2311214335919
 4100.00      -1.2436481358240
 4200.00      -1.2562674095085
 4300.00      -1.2689770701467
 4400.00      -1.2817750228425
 4500.00      -1.2946592472212
 4600.00      -1.3076278474219
 4700.00      -1.3206789987177
 4800.00      -1.3338109178597
 4900.00      -1.3470219860977
 5000.00      -1.3602843413316
 5100.00      -1.3735848124961
 5200.00      -1.3869551660596
 5300.00      -1.4004024864434
 5400.00      -1.4139247146867
 5500.00      -1.4275177470245
 5600.00      -1.4411809905152
 5700.00      -1.4549153870122
 5800.00      -1.4687187393278
 5900.00      -1.4825891338098
 6000.00      -1.4965276616713
# V= 179.6755151515152
    0.00      -0.8758071276868
  100.00      -0.8760385452235
  200.00      -0.8773716498394
  300.00      -0.8798870069266
  400.00      -0.8834064321833
  500.00      -0.8877566601748
  600.00      -0.8928038081855
  700.00      -0.8984471306976
  800.00      -0.9046096591076
  900.00      -0.9112312334378
 1000.00      -0.9182637723428
 1100.00      -0.9256680779438
 1200.00      -0.9334116383372
 1300.00      -0.9414670828447
 1400.00      -0.9498110706855
 1500.00      -0.9584234715297
 1600.00      -0.9672867548220
 1700.00      -0.9763855197690
 1800.00      -0.9857061332772
 1900.00      -0.9952364442682
 2000.00      -1.0049655555525
 2100.00      -1.0148836408185
 2200.00      -1.0249817952088
 2300.00      -1.0352519116501
 2400.00      -1.0456865784623
